site,period,ind,sex,age,rep,side,uid,Trait,Value
Fukahori,Jomon,2002-2,male,mat,1,R,Fukahori_2002-2,xlc,5.96
Fukahori,Jomon,2002-2,male,mat,1,R,Fukahori_2002-2,xli2,5.94
Fukahori,Jomon,2002-2,male,mat,1,R,Fukahori_2002-2,xli1,7.8
Fukahori,Jomon,2002-2,male,mat,1,R,Fukahori_2002-2,xbc,7.24
Fukahori,Jomon,2002-2,male,mat,1,R,Fukahori_2002-2,xbi2,6.69
Fukahori,Jomon,2002-2,male,mat,1,R,Fukahori_2002-2,xbi1,6.61
Fukahori,Jomon,2002-2,male,mat,1,L,Fukahori_2002-2,xlc,6.21
Fukahori,Jomon,2002-2,male,mat,1,L,Fukahori_2002-2,xli2,5.63
Fukahori,Jomon,2002-2,male,mat,1,L,Fukahori_2002-2,xli1,7.33
Fukahori,Jomon,2002-2,male,mat,1,L,Fukahori_2002-2,xbc,7.36
Fukahori,Jomon,2002-2,male,mat,1,L,Fukahori_2002-2,xbi2,6.44
Fukahori,Jomon,2002-2,male,mat,1,L,Fukahori_2002-2,xbi1,6.55
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,xlm1,9.6
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,xlp2,6.64
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,xli2,7.47
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,xbm1,11.11
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,xbp2,9.6
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,xbi2,6.92
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,xbi1,7.44
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,mlp1,6.48
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,mlc,6.48
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,mbp1,8.09
Fukahori,Jomon,2001-2,female,adult,1,R,Fukahori_2001-2,mbc,7.7
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,xlm1,9.35
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,xlp2,6.95
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,xli2,6.56
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,xbm1,10.96
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,xbp2,9.8
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,xbi2,6.81
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,xbi1,7.29
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,mlp1,6.99
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,mlc,6.53
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,mbp1,7.88
Fukahori,Jomon,2001-2,female,adult,1,L,Fukahori_2001-2,mbc,7.39
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,xlm2,9.45
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,xlp2,6.63
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,xli1,8.33
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,xbm2,11.52
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,xbi1,7.13
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mlm2,10.5
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mlm1,11.11
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mlp2,7.2
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mlp1,6.63
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mbm2,10.16
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mbm1,10.36
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mbp2,7.34
Wakimisaki,Jomon,1,male,adult,1,R,Wakimisaki_1,mbp1,7.01
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,xlm2,9.88
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,xlp2,6.55
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,xli1,8.46
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,xbm2,11.04
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,xbi1,6.44
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mlm2,10.46
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mlm1,10.7
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mlp2,7.2
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mlp1,6.43
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mbm2,10.26
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mbm1,10.7
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mbp2,8.02
Wakimisaki,Jomon,1,male,adult,1,L,Wakimisaki_1,mbp1,7.39
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xlm1,10.09
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xlp2,6.43
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xlp1,5.99
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xlc,7.78
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xli2,6.25
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xbm1,12.06
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xbp2,9.02
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xbp1,9.36
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xbc,7.93
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xbi2,6.08
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,xbi1,6.95
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mlm2,11.4
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mlm1,11.08
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mlp2,6.85
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mlp1,6.5
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mlc,6.8
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mli2,5.9
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mli1,4.6
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mbm2,10.74
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mbm1,12
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mbp2,8.65
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mbp1,7.89
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mbc,7.11
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mbi2,6.25
Wakimisaki,Jomon,5,male,adult,1,R,Wakimisaki_5,mbi1,5.51
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xlm1,10.05
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xlp2,6.24
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xlp1,7.46
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xlc,7.74
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xli2,6.85
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xbm1,11.98
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xbp2,9.21
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xbp1,9.48
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xbc,7.87
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xbi2,6.17
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,xbi1,7.19
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mlm2,10.9
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mlm1,10.92
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mlp2,6.4
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mlp1,6.96
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mlc,6.87
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mli2,5.9
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mli1,4.42
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mbm2,10.76
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mbm1,11.59
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mbp2,8.3
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mbp1,7.41
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mbc,6.91
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mbi2,6.33
Wakimisaki,Jomon,5,male,adult,1,L,Wakimisaki_5,mbi1,5.74
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,xlp1,6.33
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,xli2,6.28
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,xbp1,8.46
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,xbi2,6.21
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,xbi1,6.6
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mlm2,9.21
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mlp2,5.66
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mlp1,6.32
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mlc,6.49
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mbm2,9.72
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mbp2,7.63
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mbp1,8.29
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mbc,6.47
Wakimisaki,Jomon,2,female,adult,1,R,Wakimisaki_2,mbi2,5.41
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,xlp1,6.42
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,xli2,6.9
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,xbp1,8.86
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,xbi2,6.19
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,xbi1,6.72
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mlm2,9.48
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mlp2,6.11
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mlp1,6.11
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mlc,6.26
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mbm2,10.12
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mbp2,7.57
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mbp1,6.96
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mbc,6.45
Wakimisaki,Jomon,2,female,adult,1,L,Wakimisaki_2,mbi2,5.42
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xlm2,8.59
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xlm1,9.68
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xlp2,6.47
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xlp1,6.46
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xlc,6.46
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xli1,7.81
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xbm2,11.3
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xbm1,11.64
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xbp2,9.04
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xbp1,9.09
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xbc,7.36
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,xbi1,6.85
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mlm2,9.4
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mlm1,9.94
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mlp2,5.57
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mlp1,5.57
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mlc,6
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mli2,5.61
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mli1,5.1
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mbm2,11.1
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mbm1,11.5
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mbp2,8.34
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mbp1,7.33
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mbc,7.2
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mbi2,6.11
Okinoharu,Jomon,25,male,adult,1,R,Okinoharu_25,mbi1,5.84
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xlm2,8.48
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xlm1,9.46
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xlp2,6.31
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xlp1,6.68
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xlc,6.88
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xli1,8.19
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xbm2,11.57
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xbm1,11.52
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xbp2,8.74
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xbp1,9.08
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xbc,7.22
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,xbi1,6.84
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mlm2,10.39
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mlm1,9.9
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mlp2,6.47
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mlp1,6.43
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mlc,6.14
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mli2,5.58
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mli1,4.92
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mbm2,10.9
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mbm1,10.93
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mbp2,7.5
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mbp1,7.09
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mbc,7.46
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mbi2,6.17
Okinoharu,Jomon,25,male,adult,1,L,Okinoharu_25,mbi1,6.13
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xlm2,9.04
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xlm1,10.74
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xlp2,6.35
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xlp1,6.58
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xli2,5.75
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xli1,8.32
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xbm2,10.72
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xbm1,11.54
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xbp2,8.31
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xbp1,9.46
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xbc,8.06
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xbi2,5.94
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,xbi1,6.82
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mlm1,9.96
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mlp2,7.23
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mlp1,6.9
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mlc,6.91
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mli2,5.47
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mli1,4.27
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mbm1,11.29
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mbp2,8.56
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mbp1,7.91
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mbc,8.04
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mbi2,6.82
Shirahama,Jomon,1,male,adult,1,R,Shirahama_1,mbi1,6.1
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xlm2,8.95
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xlm1,10.3
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xlp2,5.78
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xlp1,6.99
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xli2,6.37
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xli1,7.87
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xbm2,10.36
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xbm1,11.31
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xbp2,8.73
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xbp1,9.6
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xbc,8.06
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xbi2,6.68
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,xbi1,6.57
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mlm1,11.03
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mlp2,7.2
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mlp1,6.92
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mlc,6.89
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mli2,6.08
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mli1,4.44
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mbm1,11.56
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mbp2,8.29
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mbp1,7.74
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mbc,8.28
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mbi2,6.53
Shirahama,Jomon,1,male,adult,1,L,Shirahama_1,mbi1,6.19
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xlp2,6.29
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xlp1,6.99
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xlc,6.95
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xli2,3.32
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xli1,7.76
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xbp2,8.39
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xbp1,8.54
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xbc,7.23
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xbi2,4.27
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,xbi1,6.86
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,mlm2,10.35
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,mlc,6.05
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,mli2,5.4
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,mbm2,9.5
Fukahori,Yayoi,19,female,adult,1,R,Fukahori_19,mbc,6.8
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xlp2,6.48
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xlp1,6.34
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xlc,7.46
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xli2,5.76
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xli1,7.81
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xbp2,8.3
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xbp1,8.47
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xbc,7.07
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xbi2,5.98
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,xbi1,6.69
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,mlm2,10.45
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,mlc,6.57
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,mli2,5.24
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,mbm2,9.48
Fukahori,Yayoi,19,female,adult,1,L,Fukahori_19,mbc,6.79
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xlm2,10.77
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xlm1,10.32
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xlp2,6.69
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xlp1,6.79
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xlc,7.95
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xli1,8.32
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xbm2,12.06
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xbm1,11.55
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xbp2,8.99
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xbp1,9.02
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xbc,7.98
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,xbi1,7.03
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mlm2,11.52
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mlm1,11.21
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mlp2,6.87
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mlp1,6.35
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mlc,6.69
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mli2,6.66
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mli1,5.15
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mbm2,11.29
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mbm1,11.12
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mbp2,8.29
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mbp1,7.63
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mbc,7.39
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mbi2,6.03
Fukahori,Yayoi,2002-8-A,male,adult,1,R,Fukahori_2002-8-A,mbi1,5.76
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xlm2,10.35
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xlm1,10.03
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xlp2,6.87
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xlp1,6.44
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xlc,7.92
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xli1,8.58
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xbm2,11.89
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xbm1,11.46
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xbp2,8.98
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xbp1,8.52
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xbc,7.92
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,xbi1,7.28
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mlm2,11.66
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mlm1,11
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mlp2,7.06
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mlp1,7.12
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mlc,6.62
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mli2,5.49
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mli1,5.11
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mbm2,11.46
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mbm1,10.93
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mbp2,8.12
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mbp1,8.29
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mbc,7.67
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mbi2,6.52
Fukahori,Yayoi,2002-8-A,male,adult,1,L,Fukahori_2002-8-A,mbi1,5.92
Fukahori,Yayoi,2002-11,female,mature,1,R,Fukahori_2002-11,mlp2,6.6
Fukahori,Yayoi,2002-11,female,mature,1,R,Fukahori_2002-11,mlp1,6.6
Fukahori,Yayoi,2002-11,female,mature,1,R,Fukahori_2002-11,mbp2,8.33
Fukahori,Yayoi,2002-11,female,mature,1,R,Fukahori_2002-11,mbp1,8.36
