site,period,ind,sex,age,rep,side,uid,Trait,Value
Fukahori,Yayoi,2002-8-A,male,adult,2,R,Fukahori_2002-8-A,mbi1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xlm2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xlm1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xlp2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xlp1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xlc,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xli1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xbm2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xbm1,11.48
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xbp2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xbp1,8.58
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xbc,8.48
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,xbi1,7.34
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mlm2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mlm1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mlp2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mlp1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mlc,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mli2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mli1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mbm2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mbm1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mbp2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mbp1,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mbc,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mbi2,NA
Fukahori,Yayoi,2002-8-A,male,adult,2,L,Fukahori_2002-8-A,mbi1,NA
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,xlm1,NA
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,xlp2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,xbm1,11.88
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,xbp2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,mlm2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,mlm1,NA
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,mbm2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,R,Fukahori_Takahoko,mbm1,NA
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,xlm1,NA
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,xlp2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,xbm1,11.51
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,xbp2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,mlm2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,mlm1,NA
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,mbm2,NA
Fukahori,Yayoi,Takahoko,NA,12,2,L,Fukahori_Takahoko,mbm1,NA
Miyanomoto,Yayoi,2,female,Mature,2,R,Miyanomoto_2,mlp2,NA
Miyanomoto,Yayoi,2,female,Mature,2,R,Miyanomoto_2,mbp2,NA
Miyanomoto,Yayoi,2,female,Mature,2,L,Miyanomoto_2,mlp2,NA
Miyanomoto,Yayoi,2,female,Mature,2,L,Miyanomoto_2,mbp2,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mlp2,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mlp1,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mlc,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mli2,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mli1,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mbp2,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mbp1,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mbc,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mbi2,NA
Miyanomoto,Yayoi,6,male,Mature,2,R,Miyanomoto_6,mbi1,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mlp2,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mlp1,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mlc,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mli2,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mli1,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mbp2,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mbp1,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mbc,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mbi2,NA
Miyanomoto,Yayoi,6,male,Mature,2,L,Miyanomoto_6,mbi1,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,xli2,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,xbi2,6.38
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mlm2,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mlm1,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mlp2,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mlp1,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mlc,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mli2,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mli1,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mbm2,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mbm1,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mbp2,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mbp1,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mbc,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mbi2,NA
miyanomoto,Yayoi,9,female,Mature,2,R,miyanomoto_9,mbi1,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,xli2,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,xbi2,6.43
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mlm2,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mlm1,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mlp2,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mlp1,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mlc,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mli2,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mli1,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mbm2,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mbm1,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mbp2,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mbp1,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mbc,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mbi2,NA
miyanomoto,Yayoi,9,female,Mature,2,L,miyanomoto_9,mbi1,NA
miyanomoto,Yayoi,11,female,Mature,2,R,miyanomoto_11,mlp1,NA
miyanomoto,Yayoi,11,female,Mature,2,R,miyanomoto_11,mbp1,NA
miyanomoto,Yayoi,11,female,Mature,2,L,miyanomoto_11,mlp1,NA
miyanomoto,Yayoi,11,female,Mature,2,L,miyanomoto_11,mbp1,NA
miyanomoto,Yayoi,12,male,Mature,2,R,miyanomoto_12,mlp1,NA
miyanomoto,Yayoi,12,male,Mature,2,R,miyanomoto_12,mlc,NA
miyanomoto,Yayoi,12,male,Mature,2,R,miyanomoto_12,mbp1,NA
miyanomoto,Yayoi,12,male,Mature,2,R,miyanomoto_12,mbc,NA
miyanomoto,Yayoi,12,male,Mature,2,L,miyanomoto_12,mlp1,NA
miyanomoto,Yayoi,12,male,Mature,2,L,miyanomoto_12,mlc,NA
miyanomoto,Yayoi,12,male,Mature,2,L,miyanomoto_12,mbp1,NA
miyanomoto,Yayoi,12,male,Mature,2,L,miyanomoto_12,mbc,NA
Miyanomoto,Yayoi,13,NA,4,2,R,Miyanomoto_13,xlm1,NA
Miyanomoto,Yayoi,13,NA,4,2,R,Miyanomoto_13,mlm1,NA
Miyanomoto,Yayoi,13,NA,4,2,L,Miyanomoto_13,xlm1,NA
Miyanomoto,Yayoi,13,NA,4,2,L,Miyanomoto_13,mlm1,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xlm2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xlm1,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xlp2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xlp1,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xli2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xli1,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xbm2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xbm1,12.68
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xbp2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xbp1,10.03
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xbi2,6.77
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,xbi1,7.44
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mlm2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mlp1,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mlc,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mli2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mli1,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mbm2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mbp1,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mbc,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mbi2,NA
miyanomoto,Yayoi,14,male,Mature,2,R,miyanomoto_14,mbi1,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xlm2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xlm1,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xlp2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xlp1,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xli2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xli1,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xbm2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xbm1,12.74
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xbp2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xbp1,10.11
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xbi2,7.02
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,xbi1,7.43
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mlm2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mlp1,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mlc,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mli2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mli1,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mbm2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mbp1,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mbc,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mbi2,NA
miyanomoto,Yayoi,14,male,Mature,2,L,miyanomoto_14,mbi1,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,xli2,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,xli1,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,xbi2,6.37
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,xbi1,6.72
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,mlm1,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,mli2,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,mli1,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,mbm1,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,mbi2,NA
Miyanomoto,Yayoi,18,NA,8,2,R,Miyanomoto_18,mbi1,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,xli2,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,xli1,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,xbi2,6.49
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,xbi1,6.8
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,mlm1,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,mli2,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,mli1,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,mbm1,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,mbi2,NA
Miyanomoto,Yayoi,18,NA,8,2,L,Miyanomoto_18,mbi1,NA
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xlm2,NA
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xlm1,NA
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xlp2,NA
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xbm2,NA
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xbm1,11.37
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xbp2,NA
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xbp1,9.98
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xbc,8.24
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,xbi2,7.41
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,mlp1,NA
miyanomoto,Yayoi,20,female,adult,2,R,miyanomoto_20,mbp1,NA
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xlm2,NA
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xlm1,NA
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xlp2,NA
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xbm2,NA
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xbm1,11.63
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xbp2,NA
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xbp1,10.04
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xbc,8.15
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,xbi2,7.13
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,mlp1,NA
miyanomoto,Yayoi,20,female,adult,2,L,miyanomoto_20,mbp1,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,xlc,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,xli2,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,xbc,8.64
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,xbi2,7.13
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mlm1,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mlp2,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mlp1,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mlc,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mbm1,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mbp2,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mbp1,NA
Miyanomoto,Yayoi,21,female,Mature,2,R,Miyanomoto_21,mbc,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,xlc,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,xli2,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,xbc,7.47
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,xbi2,6.36
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mlm1,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mlp2,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mlp1,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mlc,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mbm1,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mbp2,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mbp1,NA
Miyanomoto,Yayoi,21,female,Mature,2,L,Miyanomoto_21,mbc,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xlm2,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xlm1,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xlp1,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xli2,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xbm2,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xbm1,10.72
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xbp1,8.78
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,xbi2,6.2
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mlm2,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mlm1,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mlp2,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mlp1,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mlc,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mbm2,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mbm1,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mbp2,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mbp1,NA
miyanomoto,Yayoi,23,female,adult,2,R,miyanomoto_23,mbc,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xlm2,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xlm1,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xlp1,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xli2,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xbm2,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xbm1,10.69
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xbp1,8.67
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,xbi2,5.98
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mlm2,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mlm1,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mlp2,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mlp1,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mlc,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mbm2,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mbm1,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mbp2,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mbp1,NA
miyanomoto,Yayoi,23,female,adult,2,L,miyanomoto_23,mbc,NA
miyanomoto,Yayoi,24,female,Mature,2,R,miyanomoto_24,xlc,NA
miyanomoto,Yayoi,24,female,Mature,2,R,miyanomoto_24,xbc,7.66
miyanomoto,Yayoi,24,female,Mature,2,L,miyanomoto_24,xlc,NA
miyanomoto,Yayoi,24,female,Mature,2,L,miyanomoto_24,xbc,7.3
Miyanomoto,Yayoi,25,female,Mature,2,R,Miyanomoto_25,xlp1,NA
Miyanomoto,Yayoi,25,female,Mature,2,R,Miyanomoto_25,xbp1,6.89
Miyanomoto,Yayoi,25,female,Mature,2,L,Miyanomoto_25,xlp1,NA
Miyanomoto,Yayoi,25,female,Mature,2,L,Miyanomoto_25,xbp1,6.87
Miyanomoto,Yayoi,26,NA,3,2,R,Miyanomoto_26,mlm1,NA
Miyanomoto,Yayoi,26,NA,3,2,R,Miyanomoto_26,mbm1,NA
Miyanomoto,Yayoi,26,NA,3,2,L,Miyanomoto_26,mlm1,NA
Miyanomoto,Yayoi,26,NA,3,2,L,Miyanomoto_26,mbm1,NA
Miyanomoto,Yayoi,27,NA,11,2,R,Miyanomoto_27,mlm2,NA
Miyanomoto,Yayoi,27,NA,11,2,R,Miyanomoto_27,mlm1,NA
Miyanomoto,Yayoi,27,NA,11,2,R,Miyanomoto_27,mlp2,NA
Miyanomoto,Yayoi,27,NA,11,2,R,Miyanomoto_27,mbm2,NA
Miyanomoto,Yayoi,27,NA,11,2,R,Miyanomoto_27,mbm1,NA
Miyanomoto,Yayoi,27,NA,11,2,R,Miyanomoto_27,mbp2,NA
Miyanomoto,Yayoi,27,NA,11,2,L,Miyanomoto_27,mlm2,NA
Miyanomoto,Yayoi,27,NA,11,2,L,Miyanomoto_27,mlm1,NA
Miyanomoto,Yayoi,27,NA,11,2,L,Miyanomoto_27,mlp2,NA
Miyanomoto,Yayoi,27,NA,11,2,L,Miyanomoto_27,mbm2,NA
Miyanomoto,Yayoi,27,NA,11,2,L,Miyanomoto_27,mbm1,NA
Miyanomoto,Yayoi,27,NA,11,2,L,Miyanomoto_27,mbp2,NA
Miyanomoto,Yayoi,33,male,adult,2,R,Miyanomoto_33,mlm1,NA
Miyanomoto,Yayoi,33,male,adult,2,R,Miyanomoto_33,mlp2,NA
Miyanomoto,Yayoi,33,male,adult,2,R,Miyanomoto_33,mbm1,NA
Miyanomoto,Yayoi,33,male,adult,2,L,Miyanomoto_33,mlm1,NA
Miyanomoto,Yayoi,33,male,adult,2,L,Miyanomoto_33,mlp2,NA
Miyanomoto,Yayoi,33,male,adult,2,L,Miyanomoto_33,mbm1,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xlm2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xlp2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xlp1,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xli2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xli1,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xbm2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xbp2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xbp1,9.9
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xbi2,6.24
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,xbi1,7.01
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mlm2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mlp2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mlp1,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mlc,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mli2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mbm2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mbm1,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mbp2,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mbp1,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mbc,NA
Miyanomoto,Yayoi,35,female,adult,2,R,Miyanomoto_35,mbi2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xlm2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xlp2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xlp1,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xli2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xli1,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xbm2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xbp2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xbp1,10.05
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xbi2,6.82
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,xbi1,7.11
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mlm2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mlp2,NA
